Date,GCM,Deficit in, AET in, soil_water in, runoff in, rain in, accumswe in, PET in 
1987-07-31,gridmet.historical,0.08661417322834647,0.1141732283464567,4.594488188976379,0.0,0.03543307086614173,0.0,0.20078740157480315
1987-08-01,gridmet.historical,0.07086614173228346,0.1220472440944882,4.52755905511811,0.0,0.05905511811023623,0.0,0.1968503937007874
1987-08-02,gridmet.historical,0.07480314960629922,0.11811023622047245,4.464566929133858,0.0,0.05118110236220473,0.0,0.19291338582677167
1987-08-03,gridmet.historical,0.1141732283464567,0.09448818897637795,4.3700787401574805,0.0,0.0,0.0,0.20866141732283466
1987-08-04,gridmet.historical,0.0,0.21653543307086615,4.606299212598426,0.0,0.45275590551181105,0.0,0.21653543307086615
1987-08-05,gridmet.historical,0.0,0.21259842519685043,4.75984251968504,0.0,0.36614173228346464,0.0,0.21259842519685043
1987-08-06,gridmet.historical,0.0984251968503937,0.09448818897637795,4.669291338582677,0.0,0.0,0.0,0.1889763779527559
1987-08-07,gridmet.historical,0.09448818897637795,0.08661417322834647,4.5826771653543314,0.0,0.0,0.0,0.17716535433070868
1987-08-08,gridmet.historical,0.0984251968503937,0.0984251968503937,4.496062992125984,0.0,0.011811023622047244,0.0,0.1968503937007874
1987-08-09,gridmet.historical,0.09448818897637795,0.11023622047244094,4.417322834645669,0.0,0.027559055118110236,0.0,0.20472440944881892
1987-08-10,gridmet.historical,0.1141732283464567,0.0905511811023622,4.322834645669292,0.0,0.0,0.0,0.20472440944881892
1987-08-11,gridmet.historical,0.09448818897637795,0.07480314960629922,4.248031496062993,0.0,0.0,0.0,0.16929133858267717
1987-08-12,gridmet.historical,0.0905511811023622,0.07086614173228346,4.177165354330708,0.0,0.0,0.0,0.16141732283464566
1987-08-13,gridmet.historical,0.09448818897637795,0.07086614173228346,4.110236220472442,0.0,0.0,0.0,0.16535433070866143
1987-08-14,gridmet.historical,0.08661417322834647,0.07480314960629922,4.047244094488189,0.0,0.011811023622047244,0.0,0.16141732283464566
1987-08-15,gridmet.historical,0.06692913385826772,0.10236220472440946,3.9960629921259843,0.0,0.05511811023622047,0.0,0.17322834645669294
1987-08-16,gridmet.historical,0.08267716535433071,0.0984251968503937,3.940944881889764,0.0,0.03937007874015748,0.0,0.1811023622047244
1987-08-17,gridmet.historical,0.11811023622047245,0.07874015748031496,3.8622047244094486,0.0,0.0,0.0,0.1968503937007874
1987-08-18,gridmet.historical,0.08661417322834647,0.11023622047244094,3.8031496062992125,0.0,0.05118110236220473,0.0,0.1968503937007874
1987-08-19,gridmet.historical,0.0,0.1889763779527559,4.374015748031496,0.0,0.7598425196850395,0.0,0.1889763779527559
1987-08-20,gridmet.historical,0.10236220472440946,0.08267716535433071,4.291338582677166,0.0,0.0,0.0,0.18503937007874016
1987-08-21,gridmet.historical,0.09448818897637795,0.07480314960629922,4.216535433070866,0.0,0.0,0.0,0.16929133858267717
